MDN_APH_B

Subject:	6
Date: 10/27/2021 16:04:58
Run: 2
Buttons: 1/2

stimulus_audio	time_audio	length_audio	stimulus_picture	time_picture	response_time	absolute_response_time	button_response	accuracy	condition	correctness	category	occurence_pic	repeat_pic	repeat_category	ISI	time_ISI
schraubenzieher_word	496459	1420	Schleifpapier	497891	498620	728	1	incorrect	WPM	incorrect	Werkzeug	2		8	700	499974
aprikose_incorrect	500791	1300	Aprikose	502107	504076	1969	1	incorrect	FPM	incorrect	Fruechte	1	47	13	900	504306
drehstuhl_word	505239	1390	Drehstuhl	506639	507402	763	1	correct	WPM	correct	Moebel	2		22	700	508755
jeans_word	509488	1280	Jeans	510788	511351	563	2	incorrect	WPM	correct	Kleidung	1	65	2	900	513004
spargel_incorrect	514037	930	Spargel	514970	516112	1141	2	correct	FPM	incorrect	Gemuese	1	66	3	1200	517552
handschuh_correct	518852	920	Handschuh	519785	520889	1103	1	correct	FPM	correct	Kleidung	1	84	1	1200	522368
hemd_incorrect	523668	1080	Hemd	524750	525830	1079	2	correct	FPM	incorrect	Kleidung	2		3	700	527183
mais_word	527916	860	Mais	528783	529580	797	1	correct	WPM	correct	Gemuese	1	73	4	900	531432
sichel_correct	532682	1230	Sichel	533915	535196	1281	2	incorrect	FPM	correct	Werkzeug	2		4	1200	536197
hose_word	537430	1240	Bluse	538680	539412	732	2	correct	WPM	incorrect	Kleidung	1	47	4	700	540946
faehre_correct	542012	1320	Faehre	543345	545182	1396	1	correct	FPM	correct	Fortbewegungsmittel	2		10	700	545528
kuerbis_correct	546311	1350	Kuerbis	547677	549208	1530	2	incorrect	FPM	correct	Gemuese	1	74	5	900	549827
hobel_word	550760	1190	Meissel	551959	552981	1021	2	correct	WPM	incorrect	Werkzeug	2		9	1200	554275
kleid_word	555508	1210	Kleid	556725	557702	977	1	correct	WPM	correct	Kleidung	1	64	2	700	559024
kokosnuss_correct	560090	980	Kokosnuss	561073	562796	1722	2	incorrect	FPM	correct	Fruechte	2		3	700	563606
schal_word	564339	1040	Schal	565389	566694	1305	2	incorrect	WPM	correct	Kleidung	1	73	23	1200	567855
avocado_incorrect	569155	940	Avocado	570104	571307	1202	2	correct	FPM	incorrect	Gemuese	2		11	700	572670
orange_incorrect	573470	1670	Orange	575153	576661	1508	1	incorrect	FPM	incorrect	Fruechte	2		31	1200	576986
wal_word	578219	1100	Wal	579335	580134	799	1	correct	WPM	correct	Saeugetiere	2		1	3000	581734
baer_correct	590099	940	Baer	591048	592351	1302	2	incorrect	FPM	correct	Saeugetiere	1	4	4	700	593614
traktor_word	594347	1320	Schiff	595680	596273	592	2	correct	WPM	incorrect	Fortbewegungsmittel	1	67	8	900	597863
schraubenzieher_correct	599113	1130	Schraubenzieher	600246	601428	1182	1	correct	FPM	correct	Werkzeug	2		1	1200	602628
maurerkelle_word	603861	1390	Maurerkelle	605261	606125	864	2	incorrect	WPM	correct	Werkzeug	2		4	700	607377
lama_word	608110	1240	Baer	609360	610071	710	2	correct	WPM	incorrect	Saeugetiere	2		11	700	611626
tisch_incorrect	612409	1110	Tisch	613525	614619	1093	1	incorrect	FPM	incorrect	Moebel	2		6	700	615925
geier_word	616658	1120	Spatz	617791	618688	897	1	incorrect	WPM	incorrect	Voegel	2		4	1200	620173
feile_incorrect	621406	870	Feile	622289	NaN	NaN	NaN	NaN	FPM	incorrect	Werkzeug	2		7	1200	624922
paprika_incorrect	626488	1130	Paprika	627621	628643	1021	1	incorrect	FPM	incorrect	Gemuese	2		4	1200	630004
rollschuh_word	631237	1150	Rollschuh	632403	633005	601	1	correct	WPM	correct	Fortbewegungsmittel	1	48	4	700	634752
ente_word	635486	1220	Eule	636719	637299	580	1	incorrect	WPM	incorrect	Voegel	2		7	700	639001
sessel_correct	639801	990	Sessel	640801	641720	919	2	incorrect	FPM	correct	Moebel	1	10	5	900	643317
sellerie_word	644250	1110	Weisskohl	645366	646217	850	1	incorrect	WPM	incorrect	Gemuese	2		19	1200	647765
zug_word	648999	960	Zug	649965	651155	1190	2	incorrect	WPM	correct	Fortbewegungsmittel	1	39	10	900	652514
saege_incorrect	653764	1180	Saege	654947	655568	621	1	incorrect	FPM	incorrect	Werkzeug	2		10	700	657279
fledermaus_word	658013	1580	Fledermaus	659612	660177	565	2	incorrect	WPM	correct	Saeugetiere	1	48	5	1200	661528
hocker_word	662761	1110	Regal	663878	664784	906	1	incorrect	WPM	incorrect	Moebel	2		5	700	666277
moewe_word	667010	1240	Meise	668260	668983	723	2	correct	WPM	incorrect	Voegel	2		1	900	670526
adler_word	671459	1210	Adler	672675	673478	803	1	correct	WPM	correct	Voegel	1	4	4	700	674974
socke_incorrect	676024	1590	Socke	677624	678506	882	1	incorrect	FPM	incorrect	Kleidung	1	7	7	900	679540
seehund_word	680473	1380	Seehund	681872	682726	853	2	incorrect	WPM	correct	Saeugetiere	1	18	7	900	683988
schrank_word	684922	1150	Sessel	686088	686759	671	1	incorrect	WPM	incorrect	Moebel	2		21	900	688437
adler_incorrect	689704	1210	Adler	690920	693096	1760	1	incorrect	FPM	incorrect	Voegel	2		3	700	693219
schlitten_correct	693969	1170	Schlitten	695152	696525	1373	2	incorrect	FPM	correct	Fortbewegungsmittel	2		13	3000	697485
bohrmaschine_word	705516	1530	Bohrmaschine	707065	707704	638	1	correct	WPM	correct	Werkzeug	2		10	700	709031
pinguin_incorrect	709831	940	Pinguin	710781	711878	1097	1	incorrect	FPM	incorrect	Voegel	2		3	1200	713347
socke_word	714580	1220	Socke	715813	716461	647	2	incorrect	WPM	correct	Kleidung	2		4	900	718095
kamel_word	719029	1190	Biber	720228	720829	600	1	incorrect	WPM	incorrect	Saeugetiere	2		11	1200	722544
gans_word	723777	1110	Gans	724893	725784	890	2	incorrect	WPM	correct	Voegel	2		4	1200	727293
aprikose_word	728526	1440	Aprikose	729975	730621	645	1	correct	WPM	correct	Fruechte	2		4	900	732041
schlafanzug_correct	732991	1030	Schlafanzug	734024	NaN	NaN	NaN	NaN	FPM	correct	Kleidung	2		7	700	736507
brokkoli_word	737240	1100	Kohlrabi	738356	739901	1544	2	correct	WPM	incorrect	Gemuese	2		16	900	740756
spatz_word	741689	1150	Geier	742855	743747	891	2	correct	WPM	incorrect	Voegel	2		27	1200	745204
birne_word	746437	1160	Blaubeere	747604	748151	547	1	incorrect	WPM	incorrect	Fruechte	1	13	2	700	749953
walze_correct	751003	1170	Walze	752186	753241	1055	1	correct	FPM	correct	Werkzeug	2		6	900	754518
banane_word	755452	1320	Banane	756784	757375	590	1	correct	WPM	correct	Fruechte	1	25	10	1200	758967
kutsche_correct	760284	940	Kutsche	761233	762046	812	2	incorrect	FPM	correct	Fortbewegungsmittel	2		16	900	763799
bluse_correct	764816	1020	Bluse	765849	766650	801	2	incorrect	FPM	correct	Kleidung	2		12	1200	768331
seehund_incorrect	769631	990	Seehund	770630	771796	1165	1	incorrect	FPM	incorrect	Saeugetiere	2		1	1200	773146
tiger_correct	774446	1220	Tiger	775679	777265	1586	2	incorrect	FPM	correct	Saeugetiere	2		2	700	777962
harke_incorrect	778762	1290	Harke	780061	780956	894	2	correct	FPM	incorrect	Werkzeug	2		31	1200	782277
biber_word	783510	1130	Kamel	784660	785403	743	1	incorrect	WPM	incorrect	Saeugetiere	2		7	700	787026
schrank_correct	788126	1040	Schrank	789175	789769	593	2	incorrect	FPM	correct	Moebel	2		1	1200	791641
schaukelstuhl_word	792874	1430	Schaukelstuhl	794324	795231	906	1	correct	WPM	correct	Moebel	2		1	900	796390
regal_word	797323	1190	Hocker	798523	799318	795	1	incorrect	WPM	incorrect	Moebel	2		12	900	800839
ananas_correct	802105	1310	Ananas	803421	NaN	NaN	NaN	NaN	FPM	correct	Fruechte	2		1	700	805621
blaubeere_correct	806354	1510	Blaubeere	807870	809516	1645	2	incorrect	FPM	correct	Fruechte	2		9	1200	809869
moehre_word	811102	1170	Moehre	812285	813140	855	2	incorrect	WPM	correct	Gemuese	2		4	3000	814618
tiger_word	822649	1210	Bueffel	823865	824349	483	1	incorrect	WPM	incorrect	Saeugetiere	2		6	1200	826165
jeans_incorrect	827414	1300	Jeans	828731	830262	1531	1	incorrect	FPM	incorrect	Kleidung	2		1	900	830930
mantel_correct	832230	1130	Mantel	833363	834483	1120	2	incorrect	FPM	correct	Kleidung	2		8	700	835745
spargel_word	836478	1100	Spargel	837595	838786	1190	2	incorrect	WPM	correct	Gemuese	2		2	900	839994
zug_incorrect	840944	930	Zug	841877	843378	1501	1	incorrect	FPM	incorrect	Fortbewegungsmittel	2		5	1200	844459
kohlrabi_word	845693	1310	Brokkoli	847009	847720	710	1	incorrect	WPM	incorrect	Gemuese	2		8	900	849208
ziege_incorrect	850208	1000	Ziege	851224	851869	644	1	incorrect	FPM	incorrect	Saeugetiere	2		9	900	853724
weintraube_correct	854740	1000	Weintraube	855756	856737	980	1	correct	FPM	correct	Fruechte	2		5	700	858256
sofa_incorrect	859072	1220	Sofa	860305	NaN	NaN	NaN	NaN	FPM	incorrect	Moebel	2		11	1200	862588
rollschuh_incorrect	863887	1070	Rollschuh	864970	865990	1019	1	incorrect	FPM	incorrect	Fortbewegungsmittel	2		8	900	867403
kleid_incorrect	868353	1290	Kleid	869652	870593	940	1	incorrect	FPM	incorrect	Kleidung	2		4	700	871868
wellensittich_incorrect	872668	1020	Wellensittich	873701	874717	1015	1	incorrect	FPM	incorrect	Voegel	2			900	876184
banane_incorrect	877200	890	Banane	878100	879523	1423	1	incorrect	FPM	incorrect	Fruechte	2		4	1200	880716
mais_incorrect	882016	1440	Mais	883465	885030	1565	1	incorrect	FPM	incorrect	Gemuese	2		5	700	885531
hut_incorrect	886281	1430	Hut	887730	889036	1305	1	incorrect	FPM	incorrect	Kleidung	2		7	1200	889797
fledermaus_incorrect	891096	1230	Fledermaus	892329	893992	1662	1	incorrect	FPM	incorrect	Saeugetiere	2			1200	894612
dattel_correct	895845	1280	Dattel	897144	898958	1813	1	correct	FPM	correct	Fruechte	2			900	899361
flugzeug_word	900294	1410	Flugzeug	901710	902531	820	2	incorrect	WPM	correct	Fortbewegungsmittel	2		3	900	903809
radieschen_word	904742	1370	Kuerbis	906125	907356	1231	1	incorrect	WPM	incorrect	Gemuese	2			700	908258
bank_word	909008	1160	Kommode	910174	911022	847	1	incorrect	WPM	incorrect	Moebel	2			700	912523
schiff_correct	913607	1150	Schiff	914773	915944	1170	1	correct	FPM	correct	Fortbewegungsmittel	2			700	917122
schal_incorrect	917939	1360	Schal	919305	920463	1158	1	incorrect	FPM	incorrect	Kleidung	2		1	700	921454
mantel_word	922187	1020	Handschuh	923220	924062	841	2	correct	WPM	incorrect	Kleidung	2			1200	925703
meissel_word	926936	1190	Hobel	928136	929922	1785	1	incorrect	WPM	incorrect	Werkzeug	2			0	928136
